Title,Rating,Reviews,Price,Image URL,Product URL,Brand
"amazon basics Bluetooth-Enabled Extendable Selfie Stick/Tripod with Wireless Remote, 360-Degree Adjustable, Compatible with iPhone and Android Smart Phones (Black)",3.8,353.0,999.0,https://m.media-amazon.com/images/I/51zUGppjnEL._AC_UY218_.jpg,https://www.amazon.in/amazon-basics-Bluetooth-Enabled-Extendable-360-Degree/dp/B0C2YJ4W12/ref=sr_1_244?dib=eyJ2IjoiMSJ9.IxTie351w2WbJVvZoOrINa4als-gV8SNF4_hUTXIMdGpg-6SO34qHOAGQGnNY_uf38_Jf2W39C5Tt0IMmhBEtRBb8aW8HC4693VPevsG5dBupg8wv7o3OcOaITkJ0YpknWwsrPkR5uTCqostCXG12NM00nQ1gJAYQ7QqtQX8-mmdvrdXw221a8Sv1oodLKYB-Umd79wwQ--YCzyuNO_sKaDJhjdWP89GtwXwsz7XGvDuffak7NQZcjRKKLlBOaMKC9pFmtzMU48Fuepq0DFKl2JfkbMLGxADI5bEhrEDVi8.MNq6rfhvMumDkDd56h1wwk3DBCocaN-7BcsWz0Dg9QA&dib_tag=se&keywords=phone&qid=1728057672&rnid=91049095031&s=electronics&sr=1-244,amazon
"Redmi Note 13 Pro+ (Fusion Black, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",3.8,684.0,33999.0,https://m.media-amazon.com/images/I/71nrf4zgq5L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NzUwMjk3OTQwMzgzODE6MTcyODA1NzY3MjpzcF9idGY6MzAwMTUyODEyNzM4NzMyOjowOjo&url=%2FRedmi-Fusion-Storage-Mediatek-HyperCharge%2Fdp%2FB0CRQ7QSZ7%2Fref%3Dsr_1_245_sspa%3Fdib%3DeyJ2IjoiMSJ9.IxTie351w2WbJVvZoOrINa4als-gV8SNF4_hUTXIMdGpg-6SO34qHOAGQGnNY_uf38_Jf2W39C5Tt0IMmhBEtRBb8aW8HC4693VPevsG5dBupg8wv7o3OcOaITkJ0YpknWwsrPkR5uTCqostCXG12NM00nQ1gJAYQ7QqtQX8-mmdvrdXw221a8Sv1oodLKYB-Umd79wwQ--YCzyuNO_sKaDJhjdWP89GtwXwsz7XGvDuffak7NQZcjRKKLlBOaMKC9pFmtzMU48Fuepq0DFKl2JfkbMLGxADI5bEhrEDVi8.MNq6rfhvMumDkDd56h1wwk3DBCocaN-7BcsWz0Dg9QA%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057672%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Redmi
"Redmi Note 13 Pro (Scarlet Red, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",4.4,36.0,28999.0,https://m.media-amazon.com/images/I/71r41+TT2UL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYzNjcwODY5Njc2NDU1OjE3MjgwNTc3MzY6c3BfYXRmX25leHQ6MzAwMjMzNzA5MDAwNTMyOjowOjo&url=%2FRedmi-Scarlet-Storage-Flagship-TurboCharge%2Fdp%2FB0D66RJRGL%2Fref%3Dsr_1_241_sspa%3Fdib%3DeyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057736%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",3.9,,19999.0,https://m.media-amazon.com/images/I/81Q9jpYOFdL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYzNjcwODY5Njc2NDU1OjE3MjgwNTc3MzY6c3BfYXRmX25leHQ6MzAwMjk1Nzc3Mzg0MjMyOjowOjo&url=%2FRedmi-Orchid-Largest-Display-Segment%2Fdp%2FB0D78X5CMJ%2Fref%3Dsr_1_242_sspa%3Fdib%3DeyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057736%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Redmi
"Vivo Y200e 5G (Black Diamond, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.1,289.0,23999.0,https://m.media-amazon.com/images/I/61x1B80rNnL._AC_UY218_.jpg,https://www.amazon.in/Vivo-Diamond-Storage-Additional-Exchange/dp/B07WFPM8BP/ref=sr_1_243?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-243,Vivo
"POCO M6 5G (Galactic Black, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System & Side Fingerprint Sensor",3.9,,12999.0,https://m.media-amazon.com/images/I/717hl0-ljZL._AC_UY218_.jpg,https://www.amazon.in/POCO-Dimensity-Processor-Dual-Camera-Fingerprint/dp/B0CQVSPVR7/ref=sr_1_244?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-244,POCO
"Beetel M56 Caller ID Corded Landline Phone with 16 Digit LCD Display & Adjustable Contrast,2Ways Speaker Phone, 30 Incoming and 5 Outgoing Memory, Solid Build Quality,Classic Design (Black)(M56)",3.9,,1249.0,https://m.media-amazon.com/images/I/51S86tbGSVL._AC_UY218_.jpg,https://www.amazon.in/Beetel-M56-Corded-Phone-Black/dp/B00HB0FDAY/ref=sr_1_245?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-245,Beetel
"OPPO A3X 5G (Starlight White, 4GB RAM, 64GB Storage)|6.67 HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers",3.6,48.0,14999.0,https://m.media-amazon.com/images/I/719YgMLrtjL._AC_UY218_.jpg,https://www.amazon.in/Starlight-Storage-SUPERVOOC-Additional-Exchange/dp/B0D9HS95B6/ref=sr_1_246?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-246,OPPO
"Nokia 150 Dual SIM Premium Keypad Phone | Rear Camera, Long Lasting Battery Life, Wireless FM Radio & MP3 Player and all-new Modern Premium Design | Red",3.9,,3199.0,https://m.media-amazon.com/images/I/71B6dSuWb8L._AC_UY218_.jpg,https://www.amazon.in/Nokia-150-Premium-Lasting-Wireless/dp/B0CBKMP5RR/ref=sr_1_247?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-247,Nokia
"HMD 105 Keypad Phone with Built-in UPI App, Phone Talker, Long-Lasting Battery, Wireless FM Radio | Purple",3.6,92.0,1499.0,https://m.media-amazon.com/images/I/516c43Wu97L._AC_UY218_.jpg,https://www.amazon.in/HMD-Keypad-Long-Lasting-Battery-Wireless/dp/B0D5MBNWNX/ref=sr_1_248?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-248,HMD
"POCO M6 5G (Polaris Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G Processor | 5000 mAh Battery + 18W Fast Charging | 50 MP AI Dual-Camera System & Side Fingerprint Sensor",3.9,,10499.0,https://m.media-amazon.com/images/I/61TMoKJHgLL._AC_UY218_.jpg,https://www.amazon.in/POCO-Dimensity-Processor-Dual-Camera-Fingerprint/dp/B0CZRMXZF6/ref=sr_1_249?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-249,POCO
"Lava Hero Shakti Keypad Mobile Phone with Vibration Alert | 1.8"" Big Display | Long-Lasting Battery - Upto 7 Days Standby Time | Auto Call Recording | Wireless FM | Number Talker | Mint Green",3.8,,1199.0,https://m.media-amazon.com/images/I/51B2ijLOCDL._AC_UY218_.jpg,https://www.amazon.in/Lava-Hero-Shakti-Vibration-Long-Lasting/dp/B0D4DYNLM4/ref=sr_1_250?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-250,Lava
"Nokia 106 Single Sim, Keypad Phone with Built-in UPI Payments App, Long-Lasting Battery, Wireless FM Radio & MP3 Player, and MicroSD Card Slot | Charcoal",3.8,,1699.0,https://m.media-amazon.com/images/I/61fTlNTyhVL._AC_UY218_.jpg,https://www.amazon.in/Nokia-106-Payments-Long-Lasting-Wireless/dp/B0C8J7NSHB/ref=sr_1_251?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-251,Nokia
"HMD 105 Keypad Phone with Built-in UPI App, Phone Talker, Long-Lasting Battery, Wireless FM Radio | Black",3.6,92.0,1499.0,https://m.media-amazon.com/images/I/51dhwCFIIiL._AC_UY218_.jpg,https://www.amazon.in/HMD-Keypad-Long-Lasting-Battery-Wireless/dp/B0D5M88QS8/ref=sr_1_252?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-252,HMD
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",4.2,21.0,17999.0,https://m.media-amazon.com/images/I/81scQ7qlPuL._AC_UY218_.jpg,https://www.amazon.in/Samsung-Storage-MediaTek-Dimensity-Security/dp/B0DGX9JJW8/ref=sr_1_253?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-253,Samsung
"Lava Yuva 3 (Galaxy White,4+4*GB RAM,UFS 2.2 128GB Storage)|Premium Glossy Back|Octacore Processor|18W Fast Charging|90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor",4.0,180.0,8499.0,https://m.media-amazon.com/images/I/51NqjRL-sbL._AC_UY218_.jpg,https://www.amazon.in/Lava-Yuva-Galaxy-White-Fingerprint/dp/B0CT5SL8R2/ref=sr_1_254?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-254,Lava
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,6GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",4.2,21.0,16999.0,https://m.media-amazon.com/images/I/81scQ7qlPuL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYzNjcwODY5Njc2NDU1OjE3MjgwNTc3MzY6c3BfbXRmOjMwMDM0NTc0OTQ4MDkzMjo6MDo6&url=%2FSamsung-Storage-MediaTek-Dimensity-Security%2Fdp%2FB0DGX9VVFV%2Fref%3Dsr_1_255_sspa%3Fdib%3DeyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057736%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-255-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Samsung
"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",4.0,,28999.0,https://m.media-amazon.com/images/I/7169hX0S18L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODYzNjcwODY5Njc2NDU1OjE3MjgwNTc3MzY6c3BfbXRmOjMwMDE1MjgxMDc0NDYzMjo6MDo6&url=%2FRedmi-Note-13-Midnight-TurboCharge%2Fdp%2FB0CRQG5DWS%2Fref%3Dsr_1_256_sspa%3Fdib%3DeyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM%26dib_tag%3Dse%26keywords%3Dphone%26qid%3D1728057736%26rnid%3D91049095031%26s%3Delectronics%26sr%3D1-256-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Redmi
CMF BY NOTHING Phone 1 5G (128 GB) (8 GB RAM) (Light Green),4.1,12.0,21999.0,https://m.media-amazon.com/images/I/71YSFux7ZxL._AC_UY218_.jpg,https://www.amazon.in/CMF-NOTHING-Phone-Light-Green/dp/B0D934W9D3/ref=sr_1_257?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-257,CMF
"HEAVY DRIVER Phone Holster for Men Belt Clip Pouch, for iPhone 14 Plus, 14 Pro Max, 13 Pro Max, 12 Pro Max, 11 Pro Max and More, 6.8"" Nylon Cell Phone Holster Mobile Card Holder Case (XL, Black)",4.1,350.0,1999.0,https://m.media-amazon.com/images/I/71T+JOLEuZL._AC_UY218_.jpg,https://www.amazon.in/HEAVY-DRIVER%C2%AE-Holster-iPhone-Mobile/dp/B0BXGY76GX/ref=sr_1_258?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-258,HEAVY
"realme C63 5G (Starry Gold, 6GB RAM, 128GB Storage)",5.0,1.0,13999.0,https://m.media-amazon.com/images/I/71-yYGWooyL._AC_UY218_.jpg,https://www.amazon.in/realme-Starry-Gold-128GB-Storage/dp/B0DDRT74C9/ref=sr_1_259?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-259,realme
"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)",3.8,306.0,16999.0,https://m.media-amazon.com/images/I/71zwWBcSUML._AC_UY218_.jpg,https://www.amazon.in/Samsung-Galaxy-Groovy-Violet-Storage/dp/B0CY8DMQLW/ref=sr_1_260?dib=eyJ2IjoiMSJ9.TY0_vV9587rnSszsfSJDdzL_hktZEB8WVdageWY4dJCw3i2W3WI1uNljonU8-JWbOqcdl0-PsLNddcjHngDGeqe8KCzcluta6GAlcMRzUD4UtCUdPTKk3DMHthZmChwY9VNanLTU_xSFj49TtTqdgW6VhZQGhKFmGZhSVQfMH1XQz6Kq7iB9emkvpfw8aBaniWL5r9vmc-3w8TtFIM85Zus0GrOvGGaC2iBxb1NFsePyw2h2i0OnJBPMDMA-VppK2Y4dluRn175prmM0AaGC88An7hSkKiH7hsCtWzjbBpA.WnVcYPqashgbQvCgwsOnviO3eXh75v9Fz9GqVra-8gM&dib_tag=se&keywords=phone&qid=1728057736&rnid=91049095031&s=electronics&sr=1-260,Samsung
